Date,Description,Card Member,Account #,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
06/11/2026,EATALY FLATIRON NEW YORK NY,ELENA VANCE,-82014,178.58,'363288680808342077' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,363288680808342077,Food & Dining
06/11/2026,CAVIAR*DELIVERY SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,82.21,'305744542801784390' CAVIAR*DELIVERY SAN FRANCISCO CA,CAVIAR*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,305744542801784390,Food & Dining
06/11/2026,DOORDASH*DELIVERY SAN FRANCISCO CA,DAVID ROSS,-77290,38.03,'397176637090549313' DOORDASH*DELIVERY SAN FRANCISCO CA,DOORDASH*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,397176637090549313,Food & Dining
06/11/2026,DOORDASH*DELIVERY SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,82.37,'367806311606734011' DOORDASH*DELIVERY SAN FRANCISCO CA,DOORDASH*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,367806311606734011,Food & Dining
06/11/2026,BONDST RESTAURANT NEW YORK NY,MARCUS CHEN,-49920,325.04,'367735633264355725' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,367735633264355725,Food & Dining
06/12/2026,UNITED AIRLINES CHICAGO IL,ELENA VANCE,-82014,699.27,'395488351272477759' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,395488351272477759,Travel & Transportation
06/12/2026,TORY BURCH SOHO NY,DAVID ROSS,-77290,282.58,'346588662394992130' TORY BURCH SOHO NY,TORY BURCH SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,346588662394992130,Shopping
06/12/2026,ZARA 5TH AVE NEW YORK NY,DAVID ROSS,-77290,202.4,'327033490761470374' ZARA 5TH AVE NEW YORK NY,ZARA 5TH AVE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,327033490761470374,Shopping
06/12/2026,GITHUB INC SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,29.96,'318880996419676308' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,318880996419676308,Entertainment & Tech
06/12/2026,SEPHORA #412 SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,333.15,'344783813654182069' SEPHORA #412 SOHO NEW YORK NY,SEPHORA #412 SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,344783813654182069,Shopping
06/13/2026,GLOSSIER SOHO NEW YORK NY,ELENA VANCE,-82014,183.38,'371823476031923918' GLOSSIER SOHO NEW YORK NY,GLOSSIER SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,371823476031923918,Shopping
06/13/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,MARCUS CHEN,-49920,147.43,'365829866735740419' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,365829866735740419,Entertainment & Tech
06/13/2026,LEGALZOOM.COM GLENDALE CA,DAVID ROSS,-77290,368.83,'310060694018907785' LEGALZOOM.COM GLENDALE CA,LEGALZOOM.COM GLENDALE CA,NEW YORK,NEW YORK,10012,UNITED STATES,310060694018907785,Business & Services
06/13/2026,JETBLUE AIRWAYS LONG ISLAND NY,SOPHIA MARTINEZ,-33118,270.84,'340761391428673001' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,340761391428673001,Travel & Transportation
06/13/2026,SPOTIFY USA NEW YORK NY,DAVID ROSS,-77290,16.99,'349737600268618770' SPOTIFY USA NEW YORK NY,SPOTIFY USA NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,349737600268618770,Entertainment & Tech
06/14/2026,DELTA AIR LINES ATLANTA GA,SOPHIA MARTINEZ,-33118,937.89,'382404725330435120' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,NEW YORK,10012,UNITED STATES,382404725330435120,Travel & Transportation
06/14/2026,BLOOMINGDALES SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,488.09,'354941199365602927' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,354941199365602927,Shopping
06/14/2026,NETFLIX.COM LOS GATOS CA,ELENA VANCE,-82014,22.99,'385053967358323131' NETFLIX.COM LOS GATOS CA,NETFLIX.COM LOS GATOS CA,NEW YORK,NEW YORK,10012,UNITED STATES,385053967358323131,Entertainment & Tech
06/14/2026,GLOSSIER SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,66.92,'359084143428329102' GLOSSIER SOHO NEW YORK NY,GLOSSIER SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,359084143428329102,Shopping
06/14/2026,YOUTUBE PREMIUM SAN BRUNO CA,ALEXANDER WRIGHT,-10041,17.04,'357283386256201404' YOUTUBE PREMIUM SAN BRUNO CA,YOUTUBE PREMIUM SAN BRUNO CA,NEW YORK,NEW YORK,10012,UNITED STATES,357283386256201404,Entertainment & Tech
06/14/2026,LYFT *RIDE SAN FRANCISCO CA,DAVID ROSS,-77290,50.83,'305173603964290701' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,305173603964290701,Travel & Transportation
06/14/2026,LOS TACOS NO. 1 CHELSEA NY,MARCUS CHEN,-49920,40.66,'314484622039669340' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,314484622039669340,Food & Dining
06/14/2026,BLOOMINGDALES SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,506.61,'351660009630213787' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,351660009630213787,Shopping
06/15/2026,GRAMERCY TAVERN NEW YORK NY,DAVID ROSS,-77290,229.02,'389309676150090843' GRAMERCY TAVERN NEW YORK NY,GRAMERCY TAVERN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,389309676150090843,Food & Dining
06/15/2026,AMAZON.COM*RETAIL SEATTLE WA,DAVID ROSS,-77290,157.98,'366231089739638965' AMAZON.COM*RETAIL SEATTLE WA,AMAZON.COM*RETAIL SEATTLE WA,NEW YORK,NEW YORK,10012,UNITED STATES,366231089739638965,Shopping
06/15/2026,NOBU DOWNTOWN NEW YORK NY,DAVID ROSS,-77290,379.02,'343112669492484452' NOBU DOWNTOWN NEW YORK NY,NOBU DOWNTOWN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,343112669492484452,Food & Dining
06/15/2026,FIGMA INC SAN FRANCISCO CA,MARCUS CHEN,-49920,26.95,'315370354292917765' FIGMA INC SAN FRANCISCO CA,FIGMA INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,315370354292917765,Entertainment & Tech
06/15/2026,EATALY FLATIRON NEW YORK NY,DAVID ROSS,-77290,103.71,'357041618104074195' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,357041618104074195,Food & Dining
06/15/2026,YOUTUBE PREMIUM SAN BRUNO CA,ALEXANDER WRIGHT,-10041,20.97,'387487286511995390' YOUTUBE PREMIUM SAN BRUNO CA,YOUTUBE PREMIUM SAN BRUNO CA,NEW YORK,NEW YORK,10012,UNITED STATES,387487286511995390,Entertainment & Tech
06/15/2026,GRUBHUB*MAMAN RESTAURANT NY,ELENA VANCE,-82014,63.81,'390426245330073348' GRUBHUB*MAMAN RESTAURANT NY,GRUBHUB*MAMAN RESTAURANT NY,NEW YORK,NEW YORK,10012,UNITED STATES,390426245330073348,Food & Dining
06/15/2026,BLOOMINGDALES SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,483.65,'347085186567658460' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,347085186567658460,Shopping
06/16/2026,MARRIOTT HOTELS NEW YORK NY,DAVID ROSS,-77290,605.41,'342534365971220397' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,342534365971220397,Travel & Transportation
06/16/2026,GITHUB INC SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,27.19,'332514504309640926' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,332514504309640926,Entertainment & Tech
06/16/2026,UPS STORE SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,34.05,'302005888860870306' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,302005888860870306,Business & Services
06/16/2026,CAVIAR*DELIVERY SAN FRANCISCO CA,MARCUS CHEN,-49920,114.91,'353534997561669695' CAVIAR*DELIVERY SAN FRANCISCO CA,CAVIAR*DELIVERY SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,353534997561669695,Food & Dining
06/16/2026,UPS STORE SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,89.32,'393336542305289548' UPS STORE SOHO NEW YORK NY,UPS STORE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,393336542305289548,Business & Services
06/16/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,MARCUS CHEN,-49920,184.3,'305362833373934141' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,305362833373934141,Entertainment & Tech
06/17/2026,FEDEX OFFICE NEW YORK NY,ELENA VANCE,-82014,75.81,'396627248105954395' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,396627248105954395,Business & Services
06/17/2026,AMAZON WEB SERVICES AWS.AMAZON.COM WA,DAVID ROSS,-77290,583.85,'314270521280099894' AMAZON WEB SERVICES AWS.AMAZON.COM WA,AMAZON WEB SERVICES AWS.AMAZON.COM WA,NEW YORK,NEW YORK,10012,UNITED STATES,314270521280099894,Entertainment & Tech
06/17/2026,BLOOMINGDALES SOHO NEW YORK NY,MARCUS CHEN,-49920,298.22,'314318507694554650' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,314318507694554650,Shopping
06/17/2026,TORY BURCH SOHO NY,MARCUS CHEN,-49920,352.08,'317605070809753568' TORY BURCH SOHO NY,TORY BURCH SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,317605070809753568,Shopping
06/17/2026,BLUE BOTTLE COFFEE NEW YORK NY,ALEXANDER WRIGHT,-10041,8.91,'335101974573669154' BLUE BOTTLE COFFEE NEW YORK NY,BLUE BOTTLE COFFEE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,335101974573669154,Food & Dining
06/18/2026,FEDEX OFFICE NEW YORK NY,ALEXANDER WRIGHT,-10041,96.57,'347350422006254895' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,347350422006254895,Business & Services
06/18/2026,MANGO SOHO NEW YORK NY,DAVID ROSS,-77290,235.93,'377853249235266069' MANGO SOHO NEW YORK NY,MANGO SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,377853249235266069,Shopping
06/18/2026,AMAZON.COM*RETAIL SEATTLE WA,ALEXANDER WRIGHT,-10041,132.77,'334289557693703739' AMAZON.COM*RETAIL SEATTLE WA,AMAZON.COM*RETAIL SEATTLE WA,NEW YORK,NEW YORK,10012,UNITED STATES,334289557693703739,Shopping
06/18/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,ELENA VANCE,-82014,463.01,'364603268024320360' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,364603268024320360,Entertainment & Tech
06/18/2026,SLACK TECHNOLOGIES SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,24.97,'306249562309633118' SLACK TECHNOLOGIES SAN FRANCISCO CA,SLACK TECHNOLOGIES SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,306249562309633118,Entertainment & Tech
06/18/2026,TRADER JOE'S #544 CHELSEA NY,DAVID ROSS,-77290,131.85,'308765860881202437' TRADER JOE'S #544 CHELSEA NY,TRADER JOE'S #544 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,308765860881202437,Food & Dining
06/19/2026,EQUINOX FITNESS SOHO NY,ALEXANDER WRIGHT,-10041,310.0,'346421205178036060' EQUINOX FITNESS SOHO NY,EQUINOX FITNESS SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,346421205178036060,Entertainment & Tech
06/19/2026,STAPLES SOHO NEW YORK NY,MARCUS CHEN,-49920,88.9,'386093242195504298' STAPLES SOHO NEW YORK NY,STAPLES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,386093242195504298,Business & Services
06/19/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,DAVID ROSS,-77290,484.82,'393806976229393590' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,393806976229393590,Entertainment & Tech
06/19/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,ELENA VANCE,-82014,135.45,'348845191660941233' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,348845191660941233,Entertainment & Tech
06/19/2026,UNITED AIRLINES CHICAGO IL,ALEXANDER WRIGHT,-10041,474.39,'353942462460228908' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,353942462460228908,Travel & Transportation
06/19/2026,ALO YOGA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,336.26,'362239964919623041' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,362239964919623041,Shopping
06/19/2026,FEDEX OFFICE NEW YORK NY,ELENA VANCE,-82014,96.58,'380947105010819218' FEDEX OFFICE NEW YORK NY,FEDEX OFFICE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,380947105010819218,Business & Services
06/19/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,MARCUS CHEN,-49920,565.46,'345028632983534036' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,345028632983534036,Entertainment & Tech
06/20/2026,SPOTIFY USA NEW YORK NY,ELENA VANCE,-82014,16.99,'352971131130833409' SPOTIFY USA NEW YORK NY,SPOTIFY USA NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,352971131130833409,Entertainment & Tech
06/20/2026,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,ELENA VANCE,-82014,400.14,'338543280010908646' GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,GOOGLE CLOUD PLATFORM MOUNTAIN VIEW CA,NEW YORK,NEW YORK,10012,UNITED STATES,338543280010908646,Entertainment & Tech
06/20/2026,UNITED AIRLINES CHICAGO IL,MARCUS CHEN,-49920,293.6,'320644717526995597' UNITED AIRLINES CHICAGO IL,UNITED AIRLINES CHICAGO IL,NEW YORK,NEW YORK,10012,UNITED STATES,320644717526995597,Travel & Transportation
06/20/2026,ARITZIA SOHO NEW YORK NY,ELENA VANCE,-82014,359.07,'354215325856756433' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,354215325856756433,Shopping
06/20/2026,EATALY FLATIRON NEW YORK NY,MARCUS CHEN,-49920,108.52,'381798854491509671' EATALY FLATIRON NEW YORK NY,EATALY FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,381798854491509671,Food & Dining
06/20/2026,NOBU DOWNTOWN NEW YORK NY,ELENA VANCE,-82014,462.63,'363859310092388393' NOBU DOWNTOWN NEW YORK NY,NOBU DOWNTOWN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,363859310092388393,Food & Dining
06/21/2026,GRUBHUB*MAMAN RESTAURANT NY,SOPHIA MARTINEZ,-33118,71.03,'349744651013530854' GRUBHUB*MAMAN RESTAURANT NY,GRUBHUB*MAMAN RESTAURANT NY,NEW YORK,NEW YORK,10012,UNITED STATES,349744651013530854,Food & Dining
06/21/2026,YOUTUBE PREMIUM SAN BRUNO CA,DAVID ROSS,-77290,-14.4,'307894912673340496' YOUTUBE PREMIUM SAN BRUNO CA,YOUTUBE PREMIUM SAN BRUNO CA,NEW YORK,NEW YORK,10012,UNITED STATES,307894912673340496,Entertainment & Tech
06/21/2026,MAMAN SOHO NEW YORK NY,MARCUS CHEN,-49920,39.98,'347287415078466817' MAMAN SOHO NEW YORK NY,MAMAN SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,347287415078466817,Food & Dining
06/21/2026,GRAMERCY TAVERN NEW YORK NY,SOPHIA MARTINEZ,-33118,286.46,'333162450537008350' GRAMERCY TAVERN NEW YORK NY,GRAMERCY TAVERN NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,333162450537008350,Food & Dining
06/21/2026,BALA BANGLES SOHO NY,MARCUS CHEN,-49920,-128.25,'362865865989968432' BALA BANGLES SOHO NY,BALA BANGLES SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,362865865989968432,Shopping
06/21/2026,JETBLUE AIRWAYS LONG ISLAND NY,ALEXANDER WRIGHT,-10041,325.96,'360196043872031497' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,360196043872031497,Travel & Transportation
06/21/2026,BONDST RESTAURANT NEW YORK NY,MARCUS CHEN,-49920,376.33,'352148470361229257' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,352148470361229257,Food & Dining
06/21/2026,ANTHROPIC *CLAUDE SAN FRANCISCO CA,ELENA VANCE,-82014,88.12,'331931897892984755' ANTHROPIC *CLAUDE SAN FRANCISCO CA,ANTHROPIC *CLAUDE SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,331931897892984755,Entertainment & Tech
06/22/2026,DELOITTE ADVISORY NEW YORK NY,DAVID ROSS,-77290,1129.44,'350598805056301145' DELOITTE ADVISORY NEW YORK NY,DELOITTE ADVISORY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,350598805056301145,Business & Services
06/22/2026,LOS TACOS NO. 1 CHELSEA NY,ELENA VANCE,-82014,28.3,'325003844450674593' LOS TACOS NO. 1 CHELSEA NY,LOS TACOS NO. 1 CHELSEA NY,NEW YORK,NEW YORK,10012,UNITED STATES,325003844450674593,Food & Dining
06/22/2026,BONDST RESTAURANT NEW YORK NY,ALEXANDER WRIGHT,-10041,280.63,'364694064076293454' BONDST RESTAURANT NEW YORK NY,BONDST RESTAURANT NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,364694064076293454,Food & Dining
06/22/2026,JETBLUE AIRWAYS LONG ISLAND NY,DAVID ROSS,-77290,287.49,'309841086223895515' JETBLUE AIRWAYS LONG ISLAND NY,JETBLUE AIRWAYS LONG ISLAND NY,NEW YORK,NEW YORK,10012,UNITED STATES,309841086223895515,Travel & Transportation
06/22/2026,BLOOMINGDALES SOHO NEW YORK NY,MARCUS CHEN,-49920,402.64,'366544102903571336' BLOOMINGDALES SOHO NEW YORK NY,BLOOMINGDALES SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,366544102903571336,Shopping
06/23/2026,NIKE SOHO NEW YORK NY,ALEXANDER WRIGHT,-10041,242.88,'366683775558185373' NIKE SOHO NEW YORK NY,NIKE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,366683775558185373,Shopping
06/23/2026,SLACK TECHNOLOGIES SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,44.33,'387190530434241535' SLACK TECHNOLOGIES SAN FRANCISCO CA,SLACK TECHNOLOGIES SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,387190530434241535,Entertainment & Tech
06/23/2026,GITHUB INC SAN FRANCISCO CA,ALEXANDER WRIGHT,-10041,56.68,'349494601125222877' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,349494601125222877,Entertainment & Tech
06/23/2026,SAKS FIFTH AVENUE NEW YORK NY,ELENA VANCE,-82014,689.19,'363327355710554782' SAKS FIFTH AVENUE NEW YORK NY,SAKS FIFTH AVENUE NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,363327355710554782,Shopping
06/23/2026,MARRIOTT HOTELS NEW YORK NY,MARCUS CHEN,-49920,410.46,'348763846529340160' MARRIOTT HOTELS NEW YORK NY,MARRIOTT HOTELS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,348763846529340160,Travel & Transportation
06/23/2026,VUORI SOHO NEW YORK NY,MARCUS CHEN,-49920,110.59,'355709774601929930' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,355709774601929930,Shopping
06/23/2026,TARGET T-3281 KIPS BAY NEW YORK NY,DAVID ROSS,-77290,74.67,'320381976311790505' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,320381976311790505,Shopping
06/24/2026,VUORI SOHO NEW YORK NY,ELENA VANCE,-82014,187.22,'396573950812166021' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,396573950812166021,Shopping
06/24/2026,BALA BANGLES SOHO NY,DAVID ROSS,-77290,98.22,'352255827786645943' BALA BANGLES SOHO NY,BALA BANGLES SOHO NY,NEW YORK,NEW YORK,10012,UNITED STATES,352255827786645943,Shopping
06/24/2026,SPOTIFY USA NEW YORK NY,MARCUS CHEN,-49920,16.99,'322329952174570428' SPOTIFY USA NEW YORK NY,SPOTIFY USA NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,322329952174570428,Entertainment & Tech
06/24/2026,LEGALZOOM.COM GLENDALE CA,ALEXANDER WRIGHT,-10041,357.78,'375881205353479827' LEGALZOOM.COM GLENDALE CA,LEGALZOOM.COM GLENDALE CA,NEW YORK,NEW YORK,10012,UNITED STATES,375881205353479827,Business & Services
06/24/2026,APPLE STORE 5TH AVE NY,DAVID ROSS,-77290,462.7,'326062648227989632' APPLE STORE 5TH AVE NY,APPLE STORE 5TH AVE NY,NEW YORK,NEW YORK,10012,UNITED STATES,326062648227989632,Shopping
06/24/2026,GITHUB INC SAN FRANCISCO CA,ELENA VANCE,-82014,39.08,'387996073552314794' GITHUB INC SAN FRANCISCO CA,GITHUB INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,387996073552314794,Entertainment & Tech
06/24/2026,TACOMBI FLATIRON NEW YORK NY,SOPHIA MARTINEZ,-33118,53.57,'327960678770408903' TACOMBI FLATIRON NEW YORK NY,TACOMBI FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,327960678770408903,Food & Dining
06/24/2026,FIGMA INC SAN FRANCISCO CA,SOPHIA MARTINEZ,-33118,61.69,'376014966179528245' FIGMA INC SAN FRANCISCO CA,FIGMA INC SAN FRANCISCO CA,NEW YORK,NEW YORK,10012,UNITED STATES,376014966179528245,Entertainment & Tech
06/25/2026,TARGET T-3281 KIPS BAY NEW YORK NY,DAVID ROSS,-77290,69.39,'379917742266237349' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,379917742266237349,Shopping
06/25/2026,JIMMY FAIRLY NOLITA NY,DAVID ROSS,-77290,200.07,'339313369652148923' JIMMY FAIRLY NOLITA NY,JIMMY FAIRLY NOLITA NY,NEW YORK,NEW YORK,10012,UNITED STATES,339313369652148923,Shopping
06/25/2026,SKIMS NEW YORK NY,SOPHIA MARTINEZ,-33118,297.84,'350380519937349829' SKIMS NEW YORK NY,SKIMS NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,350380519937349829,Shopping
06/25/2026,MCKINSEY & COMPANY NEW YORK NY,SOPHIA MARTINEZ,-33118,735.78,'311760586800576163' MCKINSEY & COMPANY NEW YORK NY,MCKINSEY & COMPANY NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,311760586800576163,Business & Services
06/25/2026,AMAZON.COM*RETAIL SEATTLE WA,MARCUS CHEN,-49920,54.38,'320002134418499634' AMAZON.COM*RETAIL SEATTLE WA,AMAZON.COM*RETAIL SEATTLE WA,NEW YORK,NEW YORK,10012,UNITED STATES,320002134418499634,Shopping
06/25/2026,ARITZIA SOHO NEW YORK NY,DAVID ROSS,-77290,184.56,'379091024534104825' ARITZIA SOHO NEW YORK NY,ARITZIA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,379091024534104825,Shopping
06/26/2026,WHOLE FOODS MARKET UNION SQ NY,ALEXANDER WRIGHT,-10041,123.72,'334362753640124103' WHOLE FOODS MARKET UNION SQ NY,WHOLE FOODS MARKET UNION SQ NY,NEW YORK,NEW YORK,10012,UNITED STATES,334362753640124103,Food & Dining
06/26/2026,ALO YOGA SOHO NEW YORK NY,SOPHIA MARTINEZ,-33118,337.54,'385999158811741894' ALO YOGA SOHO NEW YORK NY,ALO YOGA SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,385999158811741894,Shopping
06/26/2026,TACOMBI FLATIRON NEW YORK NY,DAVID ROSS,-77290,52.48,'388603397206738237' TACOMBI FLATIRON NEW YORK NY,TACOMBI FLATIRON NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,388603397206738237,Food & Dining
06/26/2026,NIKE SOHO NEW YORK NY,ELENA VANCE,-82014,315.18,'378410475698377959' NIKE SOHO NEW YORK NY,NIKE SOHO NEW YORK NY,NEW YORK,NEW YORK,10012,UNITED STATES,378410475698377959,Shopping
06/26/2026,EDIKTED ONLINE NY,DAVID ROSS,-77290,173.53,'391609814364656249' EDIKTED ONLINE NY,EDIKTED ONLINE NY,NEW YORK,NEW YORK,10012,UNITED STATES,391609814364656249,Shopping
