Date,Description,Card Member,Account #,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
06/10/2026,VICTORY BOXING CLUB NEW YORK NY,JESUS CHAVEZ,-84002,195.0,"REF#'397522670324490151' VICTORY BOXING CLUB NEW YORK NY
MONTHLY AUTO-RECURRING",VICTORY BOXING CLUB NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'397522670324490151',Health & Fitness
06/10/2026,NIKE.COM 800-806-6453 OR,DINORAH GUERRA,-82014,94.99,'384174713698473471' NIKE.COM 800-806-6453 OR,NIKE.COM 800-806-6453 OR,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'384174713698473471',Merchandise & Supplies-Clothing
06/10/2026,MTA*NYCT PAYGO NEW YORK NY,JESUS CHAVEZ,-84002,2.96,'300849714083485702' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'300849714083485702',Travel-Taxis & Coach
06/10/2026,CONTAINER STORE ONLINE DALLAS TX,JESUS CHAVEZ,-84002,129.2,'377565758250744461' CONTAINER STORE ONLINE DALLAS TX,CONTAINER STORE ONLINE DALLAS TX,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'377565758250744461',Merchandise & Supplies-Home Furnishing
06/10/2026,SUMMIT MEDICAL GROUP BERKELEY HGTS NJ,JESUS CHAVEZ,-84002,92.75,'331621990871505785' SUMMIT MEDICAL GROUP BERKELEY HGTS NJ,SUMMIT MEDICAL GROUP BERKELEY HGTS NJ,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'331621990871505785',Medical Services
06/10/2026,WHOLEFDS NYC COLUMBUS NEW YORK NY,DINORAH GUERRA,-82014,121.27,'348441370138649932' WHOLEFDS NYC COLUMBUS NEW YORK NY,WHOLEFDS NYC COLUMBUS NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'348441370138649932',Merchandise & Supplies-Groceries
06/10/2026,UBER *TRIP SAN FRANCISCO CA,DINORAH GUERRA,-82014,58.91,'323785454686172031' UBER *TRIP SAN FRANCISCO CA,UBER *TRIP SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'323785454686172031',Travel-Taxis & Coach
06/11/2026,AplPay GRUBHUB*BLUESNEW YORK NY,DINORAH GUERRA,-82014,43.51,'356784303386557819' AplPay GRUBHUB*BLUESNEW YORK NY,AplPay GRUBHUB*BLUESNEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'356784303386557819',Restaurant-Restaurant
06/11/2026,AMAZON FRESH GROCERY AMZN.COM/BILL WA,JESUS CHAVEZ,-84002,85.8,'392629985235145889' AMAZON FRESH GROCERY AMZN.COM/BILL WA,AMAZON FRESH GROCERY AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'392629985235145889',Merchandise & Supplies-Groceries
06/11/2026,TORY BURCH ONLINE NEW YORK NY,DINORAH GUERRA,-82014,238.71,'307246778839976737' TORY BURCH ONLINE NEW YORK NY,TORY BURCH ONLINE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'307246778839976737',Merchandise & Supplies-Clothing
06/11/2026,SWEETGREEN NOMAD NEW YORK NY,JESUS CHAVEZ,-84002,25.03,'347103445159062745' SWEETGREEN NOMAD NEW YORK NY,SWEETGREEN NOMAD NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'347103445159062745',Restaurant-Restaurant
06/11/2026,DUANE READE 6TH AVE NEW YORK NY,JESUS CHAVEZ,-84002,39.52,'336356156941904945' DUANE READE 6TH AVE NEW YORK NY,DUANE READE 6TH AVE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'336356156941904945',Merchandise & Supplies-Pharmacies
06/11/2026,VUORI SOHO NEW YORK NY,JESUS CHAVEZ,-84002,107.61,'332313819314716739' VUORI SOHO NEW YORK NY,VUORI SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'332313819314716739',Merchandise & Supplies-Clothing
06/12/2026,YOUTUBE*PREMIUM GOOGLE.COM/CH CA,JESUS CHAVEZ,-84002,22.99,"REF#'349035265476424977' YOUTUBE*PREMIUM GOOGLE.COM/CH CA
MONTHLY AUTO-RECURRING",YOUTUBE*PREMIUM GOOGLE.COM/CH CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'349035265476424977',Entertainment & Recreation
06/12/2026,MUNA WELLNESS SOHO NEW YORK NY,JESUS CHAVEZ,-84002,206.8,'304471893123231085' MUNA WELLNESS SOHO NEW YORK NY,MUNA WELLNESS SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'304471893123231085',Medical Services
06/12/2026,DAILY PROVISIONS UNION SQ NEW YORK NY,DINORAH GUERRA,-82014,19.18,'321960612834695821' DAILY PROVISIONS UNION SQ NEW YORK NY,DAILY PROVISIONS UNION SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'321960612834695821',Restaurant-Bar & Café
06/12/2026,DAILY PROVISIONS UNION SQ NEW YORK NY,JESUS CHAVEZ,-84002,17.47,'367018460169537083' DAILY PROVISIONS UNION SQ NEW YORK NY,DAILY PROVISIONS UNION SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'367018460169537083',Restaurant-Bar & Café
06/13/2026,MUNA WELLNESS SOHO NEW YORK NY,JESUS CHAVEZ,-84002,162.67,'315578672352214822' MUNA WELLNESS SOHO NEW YORK NY,MUNA WELLNESS SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'315578672352214822',Medical Services
06/13/2026,AMAZON FRESH STORE NEW YORK NY,DINORAH GUERRA,-82014,37.31,'397616032061417986' AMAZON FRESH STORE NEW YORK NY,AMAZON FRESH STORE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'397616032061417986',Merchandise & Supplies-Groceries
06/13/2026,SAKS FIFTH AVENUE NEW YORK NY,DINORAH GUERRA,-82014,369.44,'385330293144453446' SAKS FIFTH AVENUE NEW YORK NY,SAKS FIFTH AVENUE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'385330293144453446',Merchandise & Supplies-Department Stores
06/13/2026,NYCT PAYGO NEW YORK NY,JESUS CHAVEZ,-84002,5.31,'343462645696777908' NYCT PAYGO NEW YORK NY,NYCT PAYGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'343462645696777908',Travel-Taxis & Coach
06/13/2026,LYFT *RIDE SAN FRANCISCO CA,DINORAH GUERRA,-82014,35.41,'350037335542432190' LYFT *RIDE SAN FRANCISCO CA,LYFT *RIDE SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'350037335542432190',Travel-Taxis & Coach
06/13/2026,SANDRO PARIS BLEECKER ST NY,DINORAH GUERRA,-82014,382.81,'372916630742967817' SANDRO PARIS BLEECKER ST NY,SANDRO PARIS BLEECKER ST NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'372916630742967817',Merchandise & Supplies-Clothing
06/13/2026,DELTA AIR LINES ATLANTA GA,JESUS CHAVEZ,-84002,507.84,'370645511107135340' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'370645511107135340',Travel-Airline
06/13/2026,UBER *EATS HELP.UBER.COM CA,JESUS CHAVEZ,-84002,52.03,'366255423197817218' UBER *EATS HELP.UBER.COM CA,UBER *EATS HELP.UBER.COM CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'366255423197817218',Restaurant-Restaurant
06/14/2026,SPOTIFY USA NEW YORK NY,DINORAH GUERRA,-82014,16.99,"REF#'348508386122422766' SPOTIFY USA NEW YORK NY
MONTHLY AUTO-RECURRING",SPOTIFY USA NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'348508386122422766',Entertainment & Recreation
06/14/2026,TORY BURCH ONLINE NEW YORK NY,DINORAH GUERRA,-82014,250.84,'377558892748083222' TORY BURCH ONLINE NEW YORK NY,TORY BURCH ONLINE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'377558892748083222',Merchandise & Supplies-Clothing
06/14/2026,MUNA ACUPUNCTURE NY,DINORAH GUERRA,-82014,171.26,'338679872422046376' MUNA ACUPUNCTURE NY,MUNA ACUPUNCTURE NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'338679872422046376',Medical Services
06/14/2026,CVSExtraCare #02418 NEW YORK NY,DINORAH GUERRA,-82014,59.99,'335144426534191757' CVSExtraCare #02418 NEW YORK NY,CVSExtraCare #02418 NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'335144426534191757',Merchandise & Supplies-Pharmacies
06/14/2026,SISU CLINIC FLATIRON NY,DINORAH GUERRA,-82014,259.0,'304136106490468049' SISU CLINIC FLATIRON NY,SISU CLINIC FLATIRON NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'304136106490468049',Medical Services
06/14/2026,ALICE AND OLIVIA SOHO NEW YORK NY,DINORAH GUERRA,-82014,550.29,'330569693816296093' ALICE AND OLIVIA SOHO NEW YORK NY,ALICE AND OLIVIA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'330569693816296093',Merchandise & Supplies-Clothing
06/14/2026,CONTAINER STORE ONLINE DALLAS TX,DINORAH GUERRA,-82014,236.53,'339814500937807629' CONTAINER STORE ONLINE DALLAS TX,CONTAINER STORE ONLINE DALLAS TX,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'339814500937807629',Merchandise & Supplies-Home Furnishing
06/14/2026,MANGO 5TH AVENUE NEW YORK NY,DINORAH GUERRA,-82014,70.22,'334783072187235111' MANGO 5TH AVENUE NEW YORK NY,MANGO 5TH AVENUE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'334783072187235111',Merchandise & Supplies-Clothing
06/15/2026,WHOOP.COM*MEMBERSHIP BOSTON MA,JESUS CHAVEZ,-84002,30.0,"REF#'304294228698130675' WHOOP.COM*MEMBERSHIP BOSTON MA
MONTHLY AUTO-RECURRING",WHOOP.COM*MEMBERSHIP BOSTON MA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'304294228698130675',Health & Fitness
06/15/2026,ALICE AND OLIVIA SOHO NEW YORK NY,DINORAH GUERRA,-82014,461.55,'368612247253665311' ALICE AND OLIVIA SOHO NEW YORK NY,ALICE AND OLIVIA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'368612247253665311',Merchandise & Supplies-Clothing
06/15/2026,DELTA AIR LINES ATLANTA GA,DINORAH GUERRA,-82014,641.26,'302485015648511507' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'302485015648511507',Travel-Airline
06/15/2026,VUORI CLOTHING ENCINITAS CA,DINORAH GUERRA,-82014,87.54,'335063969946859149' VUORI CLOTHING ENCINITAS CA,VUORI CLOTHING ENCINITAS CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'335063969946859149',Merchandise & Supplies-Clothing
06/15/2026,TARGET.COM MINNEAPOLIS MN,DINORAH GUERRA,-82014,104.34,'379763858321283443' TARGET.COM MINNEAPOLIS MN,TARGET.COM MINNEAPOLIS MN,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'379763858321283443',Merchandise & Supplies-General Retail
06/15/2026,JIMMY FAIRLY NOLITA NY,JESUS CHAVEZ,-84002,176.84,'339043170224875094' JIMMY FAIRLY NOLITA NY,JIMMY FAIRLY NOLITA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'339043170224875094',Merchandise & Supplies-Clothing
06/15/2026,TARGET T-2849 HERALD SQ NEW YORK NY,JESUS CHAVEZ,-84002,54.42,'327754322282813215' TARGET T-2849 HERALD SQ NEW YORK NY,TARGET T-2849 HERALD SQ NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'327754322282813215',Merchandise & Supplies-General Retail
06/16/2026,AplPay GRUBHUB*MAMANNEW YORK NY,JESUS CHAVEZ,-84002,44.41,'331184310954939464' AplPay GRUBHUB*MAMANNEW YORK NY,AplPay GRUBHUB*MAMANNEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'331184310954939464',Restaurant-Restaurant
06/16/2026,SUMMIT MEDICAL NEW YORK NY,JESUS CHAVEZ,-84002,76.47,'314487341217529531' SUMMIT MEDICAL NEW YORK NY,SUMMIT MEDICAL NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'314487341217529531',Medical Services
06/16/2026,GRUBHUB*BIRRIALANDIA BROOKLYN NY,JESUS CHAVEZ,-84002,33.89,'343561350088090003' GRUBHUB*BIRRIALANDIA BROOKLYN NY,GRUBHUB*BIRRIALANDIA BROOKLYN NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'343561350088090003',Restaurant-Restaurant
06/16/2026,AplPay ALO YOGA SOHO NEW YORK NY,DINORAH GUERRA,-82014,186.68,'306559502865876091' AplPay ALO YOGA SOHO NEW YORK NY,AplPay ALO YOGA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'306559502865876091',Merchandise & Supplies-Clothing
06/16/2026,AplPay NIKE FLATIRON NEW YORK NY,JESUS CHAVEZ,-84002,145.24,'318198794100267877' AplPay NIKE FLATIRON NEW YORK NY,AplPay NIKE FLATIRON NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'318198794100267877',Merchandise & Supplies-Clothing
06/17/2026,AplPay UBER *EATS SAN FRANCISCO CA,JESUS CHAVEZ,-84002,79.92,'367647226486879825' AplPay UBER *EATS SAN FRANCISCO CA,AplPay UBER *EATS SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'367647226486879825',Restaurant-Restaurant
06/17/2026,CHANEL BOUTIQUE SOHO NEW YORK NY,DINORAH GUERRA,-82014,259.7,'307404166987831963' CHANEL BOUTIQUE SOHO NEW YORK NY,CHANEL BOUTIQUE SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'307404166987831963',Merchandise & Supplies-Clothing
06/17/2026,AplPay SWEETGREEN UNION SQ NY,JESUS CHAVEZ,-84002,37.67,'357748026008688867' AplPay SWEETGREEN UNION SQ NY,AplPay SWEETGREEN UNION SQ NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'357748026008688867',Restaurant-Restaurant
06/17/2026,ALICE AND OLIVIA SOHO NEW YORK NY,DINORAH GUERRA,-82014,317.22,'321501637727589587' ALICE AND OLIVIA SOHO NEW YORK NY,ALICE AND OLIVIA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'321501637727589587',Merchandise & Supplies-Clothing
06/17/2026,AMAZON.COM*7W6K00J73AMZN.COM/BILL WA,JESUS CHAVEZ,-84002,185.84,'335768088183008020' AMAZON.COM*7W6K00J73AMZN.COM/BILL WA,AMAZON.COM*7W6K00J73AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'335768088183008020',Merchandise & Supplies-Internet Purchase
06/17/2026,GRUBHUB*MAMAN SOHO NEW YORK NY,DINORAH GUERRA,-82014,38.96,'385910932050911787' GRUBHUB*MAMAN SOHO NEW YORK NY,GRUBHUB*MAMAN SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'385910932050911787',Restaurant-Restaurant
06/18/2026,MICROSOFT*365 FAMILY REDMOND WA,JESUS CHAVEZ,-84002,9.99,"REF#'372829370595519000' MICROSOFT*365 FAMILY REDMOND WA
MONTHLY AUTO-RECURRING",MICROSOFT*365 FAMILY REDMOND WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'372829370595519000',Merchandise & Supplies-Internet Purchase
06/18/2026,BLUE BOTTLE COFFEE CHELSEA NY,JESUS CHAVEZ,-84002,20.52,'342853102521821678' BLUE BOTTLE COFFEE CHELSEA NY,BLUE BOTTLE COFFEE CHELSEA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'342853102521821678',Restaurant-Bar & Café
06/18/2026,AMAZON FRESH STORE NEW YORK NY,JESUS CHAVEZ,-84002,124.1,'389499471554130787' AMAZON FRESH STORE NEW YORK NY,AMAZON FRESH STORE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'389499471554130787',Merchandise & Supplies-Groceries
06/18/2026,AplPay NIKE FLATIRON NEW YORK NY,DINORAH GUERRA,-82014,153.4,'329945395731938603' AplPay NIKE FLATIRON NEW YORK NY,AplPay NIKE FLATIRON NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'329945395731938603',Merchandise & Supplies-Clothing
06/18/2026,PLAYSTATION NETWORK SONY INTERACTIVE CA,JESUS CHAVEZ,-84002,28.96,'334568212460135616' PLAYSTATION NETWORK SONY INTERACTIVE CA,PLAYSTATION NETWORK SONY INTERACTIVE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'334568212460135616',Entertainment & Recreation
06/18/2026,GRUBHUB*PEPEGIALLO NEW YORK NY,DINORAH GUERRA,-82014,58.74,'358873586343959354' GRUBHUB*PEPEGIALLO NEW YORK NY,GRUBHUB*PEPEGIALLO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'358873586343959354',Restaurant-Restaurant
06/18/2026,EDIKTED ONLINE LOS ANGELES CA,DINORAH GUERRA,-82014,107.04,'304703896678168592' EDIKTED ONLINE LOS ANGELES CA,EDIKTED ONLINE LOS ANGELES CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'304703896678168592',Merchandise & Supplies-Clothing
06/18/2026,BLUE BOTTLE COFFEE CHELSEA NY,JESUS CHAVEZ,-84002,12.97,'310258084659946914' BLUE BOTTLE COFFEE CHELSEA NY,BLUE BOTTLE COFFEE CHELSEA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'310258084659946914',Restaurant-Bar & Café
06/19/2026,SWEETGREEN NOMAD NEW YORK NY,JESUS CHAVEZ,-84002,34.23,'316541007509579865' SWEETGREEN NOMAD NEW YORK NY,SWEETGREEN NOMAD NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'316541007509579865',Restaurant-Restaurant
06/19/2026,SMCP USA SOHO NEW YORK NY,DINORAH GUERRA,-82014,333.95,'338281674476070681' SMCP USA SOHO NEW YORK NY,SMCP USA SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'338281674476070681',Merchandise & Supplies-Clothing
06/19/2026,GRUBHUB*WHITEMAIZE NEW YORK NY,JESUS CHAVEZ,-84002,30.43,'344331534847161511' GRUBHUB*WHITEMAIZE NEW YORK NY,GRUBHUB*WHITEMAIZE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'344331534847161511',Restaurant-Restaurant
06/19/2026,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,JESUS CHAVEZ,-84002,15.23,'317921251144916054' AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,AMAZON KINDLE*BOOKS AMZN.COM/BILL WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'317921251144916054',Merchandise & Supplies-Internet Purchase
06/20/2026,CON EDISON OF NY 800-752-6633 NY,JESUS CHAVEZ,-84002,145.0,"REF#'313938300083694205' CON EDISON OF NY 800-752-6633 NY
MONTHLY AUTO-RECURRING",CON EDISON OF NY 800-752-6633 NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'313938300083694205',Utilities
06/20/2026,MTA*NYCT PAYGO NEW YORK NY,DINORAH GUERRA,-82014,3.78,'339234813765565160' MTA*NYCT PAYGO NEW YORK NY,MTA*NYCT PAYGO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'339234813765565160',Travel-Taxis & Coach
06/20/2026,BERGDORF GOODMAN 5TH AVE NY,DINORAH GUERRA,-82014,506.19,'386186164181522008' BERGDORF GOODMAN 5TH AVE NY,BERGDORF GOODMAN 5TH AVE NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'386186164181522008',Merchandise & Supplies-Department Stores
06/20/2026,AplPay BALA BANGLES NEW YORK NY,JESUS CHAVEZ,-84002,111.71,'336081816688196156' AplPay BALA BANGLES NEW YORK NY,AplPay BALA BANGLES NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'336081816688196156',Merchandise & Supplies-General Retail
06/20/2026,AplPay SKIMS NEW YORK NY,DINORAH GUERRA,-82014,51.7,'383045942604770478' AplPay SKIMS NEW YORK NY,AplPay SKIMS NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'383045942604770478',Merchandise & Supplies-Clothing
06/20/2026,SHOPBALA LOS ANGELES CA,DINORAH GUERRA,-82014,102.23,'374790569648504299' SHOPBALA LOS ANGELES CA,SHOPBALA LOS ANGELES CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'374790569648504299',Merchandise & Supplies-General Retail
06/20/2026,DELTA AIR LINES ATLANTA GA,JESUS CHAVEZ,-84002,544.2,'362817648724420992' DELTA AIR LINES ATLANTA GA,DELTA AIR LINES ATLANTA GA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'362817648724420992',Travel-Airline
06/20/2026,PLAYSTATION NETWORK SONY INTERACTIVE CA,JESUS CHAVEZ,-84002,60.33,'350146472503712244' PLAYSTATION NETWORK SONY INTERACTIVE CA,PLAYSTATION NETWORK SONY INTERACTIVE CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'350146472503712244',Entertainment & Recreation
06/20/2026,NORDSTROM DIRECT SEATTLE WA,JESUS CHAVEZ,-84002,269.99,'323177305070527856' NORDSTROM DIRECT SEATTLE WA,NORDSTROM DIRECT SEATTLE WA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'323177305070527856',Merchandise & Supplies-Department Stores
06/20/2026,DUANE READE 6TH AVE NEW YORK NY,DINORAH GUERRA,-82014,27.11,'395488351272477759' DUANE READE 6TH AVE NEW YORK NY,DUANE READE 6TH AVE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'395488351272477759',Merchandise & Supplies-Pharmacies
06/21/2026,SISU CLINIC FLATIRON NY,DINORAH GUERRA,-82014,273.52,'345326697218381349' SISU CLINIC FLATIRON NY,SISU CLINIC FLATIRON NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'345326697218381349',Medical Services
06/21/2026,AplPay SWEETGREEN UNION SQ NY,DINORAH GUERRA,-82014,23.77,'374161135295317944' AplPay SWEETGREEN UNION SQ NY,AplPay SWEETGREEN UNION SQ NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'374161135295317944',Restaurant-Restaurant
06/21/2026,ALO YOGA ONLINE BEVERLY HILLS CA,DINORAH GUERRA,-82014,176.11,'359555251166123261' ALO YOGA ONLINE BEVERLY HILLS CA,ALO YOGA ONLINE BEVERLY HILLS CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'359555251166123261',Merchandise & Supplies-Clothing
06/21/2026,NIKE.COM 800-806-6453 OR,JESUS CHAVEZ,-84002,92.2,'390130900164886116' NIKE.COM 800-806-6453 OR,NIKE.COM 800-806-6453 OR,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'390130900164886116',Merchandise & Supplies-Clothing
06/21/2026,EDIKTED SOHO NEW YORK NY,DINORAH GUERRA,-82014,113.4,'379150892588059704' EDIKTED SOHO NEW YORK NY,EDIKTED SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'379150892588059704',Merchandise & Supplies-Clothing
06/21/2026,GRUBHUB*BLUESTONENEW YORK NY,JESUS CHAVEZ,-84002,42.16,'317499343818199693' GRUBHUB*BLUESTONENEW YORK NY,GRUBHUB*BLUESTONENEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'317499343818199693',Restaurant-Restaurant
06/21/2026,AplPay SKIMS NEW YORK NY,DINORAH GUERRA,-82014,183.97,'322824700504986570' AplPay SKIMS NEW YORK NY,AplPay SKIMS NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'322824700504986570',Merchandise & Supplies-Clothing
06/21/2026,TARGET T-3281 KIPS BAY NEW YORK NY,DINORAH GUERRA,-82014,90.65,'313432859862897657' TARGET T-3281 KIPS BAY NEW YORK NY,TARGET T-3281 KIPS BAY NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'313432859862897657',Merchandise & Supplies-General Retail
06/21/2026,AplPay BLUE BOTTLE COFFEE NEW YORK NY,DINORAH GUERRA,-82014,23.88,'393344801081148131' AplPay BLUE BOTTLE COFFEE NEW YORK NY,AplPay BLUE BOTTLE COFFEE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'393344801081148131',Restaurant-Bar & Café
06/22/2026,MIDJOURNEY INC SAN FRANCISCO CA,JESUS CHAVEZ,-84002,60.0,"REF#'393658220300406705' MIDJOURNEY INC SAN FRANCISCO CA
MONTHLY AUTO-RECURRING",MIDJOURNEY INC SAN FRANCISCO CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'393658220300406705',Business Services
06/22/2026,ALICE + OLIVIA MADISON AVE NY,DINORAH GUERRA,-82014,574.8,'359878468120161411' ALICE + OLIVIA MADISON AVE NY,ALICE + OLIVIA MADISON AVE NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'359878468120161411',Merchandise & Supplies-Clothing
06/22/2026,CHANEL BOUTIQUE SOHO NEW YORK NY,DINORAH GUERRA,-82014,375.75,'379445669893371205' CHANEL BOUTIQUE SOHO NEW YORK NY,CHANEL BOUTIQUE SOHO NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'379445669893371205',Merchandise & Supplies-Clothing
06/22/2026,GRUBHUB*WHITEMAIZE NEW YORK NY,JESUS CHAVEZ,-84002,41.04,'310060694018907785' GRUBHUB*WHITEMAIZE NEW YORK NY,GRUBHUB*WHITEMAIZE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'310060694018907785',Restaurant-Restaurant
06/22/2026,WHOLE FOODS MARKET TRIBECA NY,JESUS CHAVEZ,-84002,180.22,'373172712665110815' WHOLE FOODS MARKET TRIBECA NY,WHOLE FOODS MARKET TRIBECA NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'373172712665110815',Merchandise & Supplies-Groceries
06/23/2026,ALO YOGA FLATIRON NEW YORK NY,JESUS CHAVEZ,-84002,97.4,'384586640007549540' ALO YOGA FLATIRON NEW YORK NY,ALO YOGA FLATIRON NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'384586640007549540',Merchandise & Supplies-Clothing
06/23/2026,AMAZON FRESH STORE NEW YORK NY,DINORAH GUERRA,-82014,124.9,'321414856683010037' AMAZON FRESH STORE NEW YORK NY,AMAZON FRESH STORE NEW YORK NY,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'321414856683010037',Merchandise & Supplies-Groceries
06/23/2026,EDIKTED ONLINE LOS ANGELES CA,DINORAH GUERRA,-82014,93.47,'379539681898449130' EDIKTED ONLINE LOS ANGELES CA,EDIKTED ONLINE LOS ANGELES CA,NEW YORK,"NEW YORK
NY",10001,UNITED STATES,'379539681898449130',Merchandise & Supplies-Clothing
